"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.027, -0.135, 0.191, 3.55, -2.931, -0.588]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.027, -0.135, 0.191, 3.55, -2.931, -0.588]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.027, -0.135, 0.191, 3.55, -2.931, -0.588]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.001, -0.083, 0.141, 3.718, -3.061, -0.626]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.001, -0.083, 0.141, 3.718, -3.061, -0.626]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.001, -0.083, 0.141, 3.718, -3.061, -0.626]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.001, -0.083, 0.141, 3.718, -3.061, -0.626]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.001, -0.083, 0.141, 3.718, -3.061, -0.626]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.001, -0.083, 0.141, 3.718, -3.061, -0.626]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.017, 0.66, -0.219, -2.496, -0.382, 1.031],""[-1.026, -0.01, 0.145, 3.656, -2.977, -0.634]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.029, -0.048, 0.129, 3.695, -3.061, -0.702]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.12, 0.681, -0.078, -2.351, -0.359, 1.405],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.027, -0.035, 0.109, 3.695, -2.901, -0.611]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.034, -0.031, 0.108, 3.664, -3.023, -0.634]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.055, 0.73, -0.141, -2.443, -0.229, 1.061],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.054, 0.736, -0.151, -2.42, -0.191, 1],""[-1.025, -0.013, 0.105, 3.649, -2.969, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.726, -0.141, -2.351, -0.221, 1.053],""[-1.031, -0.025, 0.088, 3.71, -2.977, -0.702]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.02, -0.028, 0.101, 3.702, -3.061, -0.656]"""
"[-1.056, 0.727, -0.137, -2.298, -0.137, 1.153],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.032, -0.035, 0.099, 3.733, -2.977, -0.618]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.055, 0.729, -0.14, -2.366, -0.305, 1.023],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.03, -0.023, 0.094, 3.695, -2.954, -0.595]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.036, -0.028, 0.09, 3.756, -3.122, -0.702]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.057, 0.726, -0.136, -2.366, -0.282, 1],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.025, 0.093, 3.664, -3.061, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.032, -0.03, 0.112, 3.664, -3.13, -0.71]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.03, -0.034, 0.096, 3.695, -3.008, -0.626]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.032, 0.102, 3.634, -3.053, -0.58]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.026, -0.021, 0.084, 3.748, -3.092, -0.588]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.026, -0.021, 0.084, 3.748, -3.092, -0.588]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.026, -0.021, 0.084, 3.748, -3.092, -0.588]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.026, -0.021, 0.084, 3.748, -3.092, -0.588]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.026, -0.021, 0.084, 3.748, -3.092, -0.588]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.026, -0.021, 0.084, 3.748, -3.092, -0.588]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.053, 0.731, -0.141, -2.321, -0.275, 1.122],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.027, -0.056, 0.097, 3.626, -3.099, -0.542]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.056, 0.726, -0.146, -2.366, -0.168, 1.053],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.053, 0.715, -0.117, -2.443, -0.198, 1],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.053, 0.715, -0.117, -2.443, -0.198, 1],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.053, 0.715, -0.117, -2.443, -0.198, 1],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.053, 0.715, -0.117, -2.443, -0.198, 1],""[-1.031, -0.068, 0.107, 3.672, -2.954, -0.641]"""
"[-1.053, 0.715, -0.117, -2.443, -0.198, 1],""[-1.018, -0.064, 0.124, 3.695, -3.023, -0.557]"""
